id,label
863,frog
47016,deer
42032,automobile
14912,deer
11709,automobile
44890,automobile
5004,airplane
42606,bird
47539,deer
542,truck
3564,frog
33517,airplane
43115,frog
34852,cat
8533,truck
32230,deer
7979,dog
40066,deer
9184,cat
3836,horse
730,dog
49975,deer
42552,cat
5056,frog
33371,deer
31680,deer
49010,cat
9863,frog
43402,truck
41380,frog
42687,dog
35372,automobile
12112,cat
20342,deer
49759,deer
12294,frog
17725,frog
7704,truck
7111,deer
25459,deer
45766,frog
9374,airplane
19378,truck
3335,airplane
47916,cat
21314,frog
13612,frog
5182,automobile
45327,dog
8974,automobile
2370,frog
32724,bird
19747,deer
36849,automobile
27245,horse
10720,deer
35929,frog
41194,deer
22094,automobile
2555,horse
9530,deer
18783,airplane
16307,bird
20068,cat
44861,truck
32976,frog
1496,horse
19681,truck
45748,horse
11985,truck
40969,bird
28690,bird
10063,deer
38923,frog
42667,automobile
20059,cat
46893,ship
36338,airplane
89,truck
6475,ship
18974,horse
37490,horse
19513,deer
8117,airplane
31134,frog
26461,deer
2402,airplane
2851,dog
1363,frog
20343,deer
49254,ship
29109,frog
11780,bird
11128,truck
32709,airplane
44531,cat
26124,cat
8115,deer
21968,horse
10743,bird
42609,horse
6811,frog
37265,automobile
25394,truck
19129,frog
43293,airplane
28609,cat
5661,bird
20642,frog
31046,bird
1882,deer
26903,deer
23374,frog
2814,horse
9178,truck
46505,ship
12503,horse
24370,deer
42905,deer
21253,deer
13605,dog
2167,ship
6839,deer
29208,truck
32567,dog
4175,cat
46289,dog
17496,dog
6427,truck
4064,deer
16293,airplane
46210,dog
13672,bird
36124,dog
21796,automobile
30795,deer
18811,automobile
9412,automobile
43414,automobile
9823,automobile
37309,ship
9,ship
7976,frog
23807,automobile
7458,truck
44271,deer
2349,cat
8891,deer
16775,automobile
4304,ship
8795,automobile
16542,airplane
27653,cat
44741,dog
26020,bird
12538,automobile
45277,horse
5609,horse
47066,dog
27196,automobile
33344,horse
42303,bird
27857,frog
20862,dog
47613,ship
49095,frog
48848,airplane
3536,bird
46145,frog
20671,truck
6880,deer
40929,airplane
17461,automobile
41979,automobile
38639,bird
5194,deer
11407,frog
41153,airplane
30778,cat
31387,ship
36683,bird
2623,airplane
16079,truck
13076,bird
27002,bird
46236,bird
27241,frog
28017,ship
31381,cat
30265,horse
16264,deer
40108,horse
26917,horse
5296,horse
7107,bird
6068,airplane
12315,truck
1881,deer
4592,automobile
23928,frog
26012,truck
33392,truck
16794,airplane
22788,frog
5252,ship
20691,horse
5906,dog
11980,airplane
28780,dog
41212,bird
3577,dog
7381,bird
34736,bird
41666,deer
46255,bird
38742,bird
6618,airplane
6807,ship
28655,deer
1334,deer
28805,automobile
49233,automobile
9084,deer
8202,automobile
15552,horse
4488,dog
11041,cat
44115,ship
22871,dog
737,ship
22205,horse
7446,airplane
49895,automobile
38837,truck
40370,cat
45750,deer
48438,dog
6971,bird
9707,frog
11786,deer
31053,ship
30958,ship
41428,truck
22093,frog
16100,bird
47290,dog
42539,dog
16489,truck
41731,ship
45306,frog
31055,bird
42770,deer
544,deer
4694,frog
3773,cat
15587,truck
47264,horse
11618,cat
14722,automobile
43431,cat
6342,bird
10220,truck
34303,dog
414,horse
28625,truck
37364,truck
4417,truck
37529,deer
35325,deer
34913,frog
25469,truck
36838,truck
44376,ship
25342,bird
10836,dog
17759,ship
10128,horse
14299,dog
25620,automobile
41806,horse
47346,deer
28221,automobile
40107,horse
47681,automobile
46802,cat
29875,automobile
15717,ship
28165,bird
294,airplane
25693,deer
44464,airplane
3980,airplane
29819,dog
245,ship
21876,horse
6111,deer
19306,airplane
44112,horse
49885,dog
28383,frog
13230,airplane
49807,deer
17766,truck
38317,deer
19893,dog
4662,automobile
15301,cat
27548,deer
36876,truck
47230,dog
49729,horse
30191,horse
39264,ship
9451,dog
29552,truck
49527,automobile
3479,airplane
25314,deer
357,bird
23890,horse
1354,truck
2588,automobile
1439,bird
46916,frog
12505,bird
18854,ship
44832,bird
6102,frog
20902,truck
15512,horse
9803,bird
9506,horse
3942,truck
22026,cat
33293,automobile
20773,deer
12374,automobile
35884,airplane
14865,frog
13578,truck
6422,deer
8981,horse
36670,dog
40480,airplane
12198,ship
31414,frog
37619,automobile
41609,deer
22075,bird
21432,ship
37818,cat
9076,horse
44164,frog
18378,automobile
20957,deer
45444,frog
20790,frog
38359,horse
43274,dog
20951,frog
17136,automobile
35309,deer
16454,dog
33598,deer
17095,dog
7585,cat
35635,deer
18379,ship
49649,horse
47080,deer
16736,truck
44538,automobile
15101,automobile
8153,truck
31328,ship
21566,ship
7299,bird
25502,ship
20562,frog
47547,frog
20915,automobile
8435,cat
40434,cat
43950,airplane
14702,frog
4181,ship
8445,airplane
46406,bird
10320,dog
33036,dog
37144,bird
4574,deer
45837,frog
36885,deer
10450,horse
10847,automobile
31451,airplane
16667,horse
17714,deer
39868,frog
100,automobile
27054,dog
7375,automobile
6632,ship
45313,dog
3364,truck
34490,automobile
22081,airplane
17692,frog
60,cat
7138,frog
22728,deer
34534,automobile
14676,bird
10034,dog
21573,frog
10169,automobile
41273,frog
29358,frog
32313,cat
10032,airplane
14139,airplane
28520,dog
40697,frog
6744,airplane
18137,deer
42629,airplane
25277,bird
9868,dog
21194,cat
18508,deer
24279,truck
24860,airplane
25081,horse
41506,truck
25718,ship
3468,automobile
1067,dog
1500,cat
10089,ship
28061,frog
21603,airplane
49658,ship
26494,airplane
21403,cat
21320,ship
15650,bird
39498,dog
17122,dog
3933,truck
5409,truck
2023,horse
43400,dog
46177,ship
49002,truck
523,bird
2946,dog
5714,cat
40239,horse
30016,cat
39891,truck
31280,frog
7790,cat
17156,cat
4532,cat
14888,bird
16279,automobile
44396,automobile
31695,automobile
23264,automobile
39717,airplane
47900,dog
1193,frog
33690,horse
36867,truck
1618,ship
48228,ship
8826,automobile
34196,frog
45662,cat
43976,deer
15246,horse
6881,ship
770,truck
6310,cat
12978,automobile
46065,horse
7031,horse
49235,automobile
16628,cat
34377,automobile
31327,horse
45644,horse
47632,bird
11685,bird
10766,deer
8301,automobile
16498,airplane
22921,ship
24224,bird
30059,cat
16018,automobile
39130,cat
26566,airplane
9560,bird
46646,truck
33073,ship
23468,truck
27515,dog
42867,dog
41883,airplane
22828,ship
36563,horse
20207,deer
25803,cat
12202,ship
11962,bird
37824,ship
43114,ship
24226,frog
28281,automobile
49870,airplane
3891,horse
30035,ship
5571,deer
16843,deer
40798,frog
20901,horse
2235,deer
46120,deer
14600,truck
36074,dog
21637,frog
8044,bird
35390,dog
22738,dog
24061,cat
23764,cat
33022,bird
41560,dog
2958,bird
15784,automobile
46142,cat
30013,frog
16803,deer
44571,ship
18933,automobile
13306,ship
20080,automobile
18730,dog
28907,automobile
41766,truck
11166,dog
38548,airplane
5352,truck
43008,ship
16907,bird
46975,frog
31848,horse
37047,dog
44060,ship
28858,dog
43708,cat
16747,cat
9601,cat
34459,dog
45077,deer
36983,deer
37995,ship
25238,ship
42902,frog
14546,truck
36375,airplane
2608,frog
10022,cat
3081,dog
31137,cat
8360,airplane
24803,airplane
21596,dog
34363,frog
28889,truck
16825,horse
29683,bird
24519,cat
26466,automobile
27612,frog
28126,ship
3389,dog
27526,cat
19272,dog
40793,cat
10654,cat
6391,bird
43245,bird
6291,frog
30337,frog
28186,airplane
7778,automobile
38439,frog
10495,truck
7605,horse
46445,ship
31956,airplane
43962,bird
18699,automobile
21830,automobile
6515,ship
43928,deer
43638,deer
35143,ship
30144,frog
43139,airplane
2947,airplane
18129,dog
46362,dog
49910,frog
49035,frog
26649,bird
29865,airplane
4397,horse
14655,airplane
26844,automobile
1381,automobile
28038,ship
18205,bird
37962,truck
24494,truck
35533,cat
6362,deer
36378,bird
32198,frog
48772,frog
4449,dog
7846,horse
31893,dog
19268,bird
29315,automobile
21251,cat
31410,dog
41826,deer
20058,automobile
37681,dog
22328,horse
30032,frog
42785,airplane
48897,deer
43784,airplane
35155,cat
23596,ship
39814,truck
27304,deer
26358,cat
6352,cat
44615,deer
15026,ship
31771,bird
28515,truck
34501,airplane
15207,ship
43333,truck
18929,dog
40441,horse
15029,frog
20644,automobile
16491,automobile
1749,truck
20303,airplane
17534,ship
20044,dog
49214,deer
46029,ship
12638,truck
8094,automobile
33732,frog
46749,automobile
32539,airplane
24825,horse
6160,ship
29690,ship
31520,bird
989,dog
13257,dog
8489,deer
17293,cat
28570,horse
14551,airplane
34955,dog
6555,frog
5759,bird
24648,truck
22424,dog
36415,cat
7180,airplane
33067,deer
31115,truck
43623,ship
9768,airplane
37551,ship
26945,ship
37988,deer
41907,truck
7499,cat
42628,truck
47680,ship
32239,dog
32430,ship
17229,truck
12973,truck
8714,bird
20171,horse
40422,dog
48746,bird
40518,horse
36368,bird
48325,airplane
22971,airplane
14167,ship
43780,cat
299,frog
41085,bird
41192,deer
46551,frog
37253,dog
25654,ship
25013,dog
31960,automobile
32990,deer
37328,automobile
16013,automobile
27883,deer
47406,truck
29307,truck
14483,airplane
37225,dog
3096,frog
44715,truck
12728,deer
48632,automobile
13640,bird
45784,cat
28526,airplane
22019,deer
20170,airplane
31668,dog
2556,dog
43212,airplane
49571,ship
33888,truck
28445,airplane
1460,horse
21806,bird
25317,airplane
23742,dog
7510,airplane
21556,truck
33436,dog
25531,bird
3217,truck
24859,horse
11828,frog
35154,horse
22606,truck
45721,frog
18078,dog
12274,frog
28502,frog
41837,deer
21583,deer
13991,dog
20577,horse
36901,cat
25237,airplane
87,deer
14021,truck
37232,frog
48574,dog
4661,deer
14618,truck
20528,frog
23065,bird
8747,airplane
16559,ship
48981,dog
7685,horse
40294,truck
22963,airplane
9704,dog
40558,frog
38173,dog
2950,airplane
5558,airplane
31857,dog
34059,frog
39064,truck
14685,ship
25147,frog
13667,ship
48448,deer
3273,horse
42280,truck
5970,airplane
43454,automobile
40844,airplane
49847,horse
14055,ship
10449,truck
10483,dog
29824,horse
46660,cat
21420,deer
27928,frog
41010,frog
30081,truck
40645,airplane
4234,ship
32568,ship
12401,ship
12783,bird
4266,automobile
26625,cat
3425,truck
5261,cat
24201,automobile
44775,bird
44056,frog
15711,automobile
32614,airplane
16585,frog
35872,bird
27796,bird
19308,deer
6336,horse
4305,ship
23715,automobile
273,deer
24856,ship
28940,deer
17187,dog
22060,dog
41321,frog
30929,horse
17154,frog
11684,automobile
20102,dog
36570,horse
15411,frog
33291,deer
22354,frog
12786,airplane
12710,truck
47925,horse
46992,frog
49024,deer
42990,dog
19164,bird
6789,ship
19330,airplane
9956,truck
10618,airplane
1959,cat
13523,airplane
45006,bird
22275,deer
48825,deer
605,airplane
8593,cat
28231,ship
25212,cat
48331,dog
11983,deer
39430,horse
18908,automobile
12975,dog
2048,truck
2610,truck
48827,horse
40008,cat
42657,deer
38339,cat
22131,horse
49011,horse
12860,deer
3067,airplane
47918,deer
24261,ship
36382,truck
10533,frog
626,frog
29207,horse
48366,bird
35120,frog
3408,truck
40291,automobile
48964,truck
43591,dog
47446,ship
31505,horse
12987,truck
32743,truck
9724,ship
36064,cat
29757,deer
49570,automobile
32196,dog
40780,dog
38853,deer
47006,truck
47655,cat
33331,horse
40296,horse
29283,frog
48885,deer
3690,airplane
34689,horse
46717,dog
10506,bird
48856,frog
40546,bird
2118,dog
44294,dog
2475,horse
27249,horse
6619,cat
10639,ship
29932,frog
38767,bird
18224,automobile
47516,truck
21714,truck
11238,airplane
950,cat
47533,automobile
21277,horse
23295,ship
19711,automobile
49979,horse
43327,truck
28364,airplane
28085,deer
833,bird
36210,ship
12716,truck
49563,automobile
30890,dog
37825,truck
275,truck
44833,dog
43754,dog
16504,deer
15469,bird
42178,dog
26320,frog
23134,deer
49394,ship
15796,ship
46634,bird
13528,dog
31032,dog
20415,dog
43043,truck
41678,airplane
48418,bird
26064,frog
33973,cat
40893,horse
9283,ship
41795,automobile
25679,frog
4765,automobile
33403,frog
35115,frog
8572,automobile
46037,deer
7422,truck
39465,frog
10080,automobile
10464,cat
37287,horse
26958,bird
27300,truck
5349,ship
17720,deer
22923,cat
14897,dog
25526,deer
47671,automobile
19843,truck
11401,airplane
5549,deer
28005,truck
44391,cat
7528,airplane
17351,deer
48121,ship
5454,truck
36533,dog
31161,deer
25986,frog
29426,dog
14304,deer
5548,dog
33072,horse
29988,truck
43741,airplane
47272,airplane
13006,deer
26504,dog
24588,airplane
45626,cat
43823,bird
20235,cat
41155,cat
4870,airplane
28899,ship
44559,deer
22422,automobile
8651,truck
10928,horse
41977,truck
13318,automobile
2532,truck
48340,truck
33812,bird
38538,frog
27739,bird
40289,bird
1992,dog
13440,cat
38498,deer
34569,airplane
37949,horse
5812,automobile
35095,frog
8818,horse
5075,deer
42488,deer
35833,cat
49670,deer
2739,cat
49414,horse
34138,ship
1093,ship
13007,automobile
26430,frog
7256,automobile
39251,automobile
19680,truck
11359,frog
28742,dog
2329,automobile
8110,horse
34451,deer
6150,truck
42872,deer
23121,cat
16194,ship
36454,dog
5621,horse
8261,deer
34094,ship
1453,ship
46183,cat
21038,frog
43205,cat
43346,dog
3694,bird
30822,automobile
35479,cat
13133,horse
49838,airplane
48001,automobile
22665,cat
37456,automobile
41234,airplane
10195,dog
41211,dog
23873,ship
3295,ship
3180,truck
6212,deer
408,airplane
7444,ship
13063,cat
32972,airplane
18035,deer
34752,deer
39993,ship
21856,dog
41512,cat
35719,bird
35297,cat
4678,bird
43752,cat
10197,deer
19880,horse
43130,dog
38346,airplane
9987,bird
33019,frog
34472,ship
44411,truck
21189,deer
9921,airplane
5708,bird
24444,cat
28769,ship
8532,ship
49696,horse
38799,horse
49450,bird
2033,truck
22943,horse
47368,truck
30899,truck
16887,dog
33984,airplane
36636,bird
8806,dog
38491,frog
29873,horse
4444,automobile
9080,horse
26628,truck
1753,bird
41174,truck
13339,ship
29929,ship
33135,bird
12901,horse
22208,horse
4666,truck
2216,truck
30966,dog
17516,automobile
9584,automobile
7217,bird
15842,truck
27030,deer
14529,airplane
23630,airplane
29752,frog
22825,automobile
14218,truck
11530,ship
45047,deer
35617,bird
18542,dog
4728,bird
34294,bird
16277,automobile
9196,truck
37767,bird
834,automobile
4431,frog
18211,bird
34111,truck
9149,automobile
40886,truck
30062,deer
967,deer
5624,airplane
29688,frog
4523,horse
36946,deer
20934,automobile
34525,dog
6061,cat
45722,deer
40871,cat
14794,bird
1148,airplane
44303,bird
21791,frog
11456,bird
30903,automobile
3787,bird
44229,horse
2666,cat
46245,bird
14661,frog
22746,automobile
21348,cat
24511,frog
8010,frog
36106,deer
17545,truck
5274,ship
32650,cat
25213,airplane
47262,dog
14287,ship
38396,deer
47771,ship
30361,truck
37547,cat
9405,bird
28915,horse
30380,truck
18101,airplane
11256,airplane
4210,bird
41804,horse
1332,dog
12222,frog
28900,truck
14280,truck
38520,airplane
47521,airplane
49623,deer
2831,deer
1634,truck
30852,automobile
47717,deer
39371,frog
5050,dog
19671,truck
4073,cat
5357,automobile
47275,airplane
3124,ship
25789,horse
11382,frog
19253,dog
47113,ship
3723,truck
44176,airplane
30074,truck
46481,airplane
7747,truck
47278,automobile
19828,cat
8148,airplane
36955,dog
5444,frog
7084,ship
34775,truck
24808,automobile
5712,frog
42874,frog
16045,ship
12386,truck
9729,truck
26764,truck
12661,airplane
1280,truck
44830,truck
41753,dog
26549,dog
11277,airplane
43397,horse
6698,dog
20853,airplane
3919,airplane
2120,horse
2272,dog
9047,truck
30119,truck
6252,deer
8222,automobile
39864,airplane
16064,automobile
28538,ship
43166,truck
40281,deer
13590,frog
4631,cat
47466,frog
46259,bird
20084,dog
33453,automobile
47311,automobile
37386,automobile
14923,ship
30215,bird
28818,airplane
49879,truck
33498,frog
15047,ship
14948,horse
26786,dog
41723,frog
20099,frog
33856,horse
8042,cat
44223,horse
21460,cat
26725,airplane
5879,frog
18413,cat
17677,frog
15509,deer
7694,ship
28107,frog
45312,deer
10620,cat
20298,frog
9092,truck
21923,bird
6513,airplane
10396,ship
37107,frog
19228,ship
23673,ship
2863,automobile
27212,airplane
3977,frog
37572,truck
48026,bird
6436,ship
37877,dog
37110,cat
1190,bird
34759,airplane
37285,frog
31538,ship
6292,horse
2825,airplane
7526,bird
22192,frog
30746,ship
23786,horse
32400,horse
4577,ship
33159,ship
40404,bird
46801,bird
27924,deer
45097,airplane
24207,automobile
13095,cat
772,horse
7644,airplane
27134,truck
306,dog
45035,horse
6077,horse
35317,horse
1454,frog
32871,airplane
13275,ship
22031,cat
22395,automobile
36612,automobile
40696,ship
8375,automobile
9788,truck
16071,cat
10735,horse
16554,airplane
16358,bird
20898,automobile
200,airplane
44637,cat
21756,ship
5949,ship
26068,horse
44434,automobile
15241,airplane
29145,dog
14959,airplane
42583,dog
25699,dog
32234,airplane
27093,dog
49497,frog
15560,automobile
35016,dog
8084,airplane
28982,automobile
29015,ship
10373,deer
14922,deer
17678,airplane
46262,bird
15492,ship
37393,truck
12213,bird
5975,truck
41805,deer
23530,automobile
44735,dog
39807,truck
44284,deer
1516,ship
1218,truck
14784,truck
16009,frog
45639,frog
47123,bird
41470,bird
49390,ship
34235,airplane
739,frog
11842,horse
30716,deer
10030,frog
13692,deer
31416,cat
7297,deer
43064,dog
27372,automobile
49021,bird
18149,cat
12301,dog
31669,deer
36851,automobile
49792,cat
12542,truck
42014,frog
6926,frog
36116,truck
4739,deer
29196,horse
8125,automobile
46190,truck
46456,horse
3104,automobile
4197,bird
32163,horse
1660,deer
12209,deer
22163,truck
16980,dog
42506,dog
44345,bird
29640,automobile
47506,dog
15229,cat
22525,ship
13370,ship
23512,deer
26991,bird
35255,dog
15795,cat
43090,automobile
3675,airplane
10602,airplane
46310,ship
24929,frog
47661,truck
47887,ship
26451,automobile
47660,dog
9492,dog
27601,horse
11881,dog
40240,dog
8505,deer
13282,cat
10644,horse
33271,bird
2870,bird
47364,truck
32386,frog
29328,frog
4580,dog
1826,horse
34202,airplane
31735,frog
10535,cat
26011,dog
33102,cat
37408,truck
45232,truck
44468,bird
26956,truck
39889,horse
27270,dog
21114,horse
21522,bird
16249,automobile
24926,deer
27921,cat
36813,cat
11628,ship
32586,deer
41159,cat
22440,frog
1796,deer
8402,ship
38418,dog
20885,horse
7580,automobile
7693,truck
7866,airplane
39066,truck
45226,frog
14004,frog
30967,truck
45261,dog
36015,cat
39001,frog
36155,bird
30205,cat
30272,airplane
22849,dog
29661,dog
3371,dog
11577,ship
33386,ship
9221,ship
42643,dog
23348,bird
45122,deer
49353,deer
5340,ship
31525,truck
47223,frog
21523,airplane
15046,horse
30462,cat
46458,bird
35490,ship
39491,automobile
5775,horse
49939,dog
16250,bird
35614,automobile
38478,ship
47690,airplane
5129,cat
27987,airplane
18740,deer
35606,automobile
30751,automobile
5330,cat
25322,frog
47554,cat
30428,frog
9321,frog
14821,cat
14635,deer
3890,bird
18627,dog
3019,frog
4509,truck
30468,airplane
41423,bird
45320,cat
3626,ship
49331,ship
32189,airplane
28706,bird
36921,bird
24755,dog
16,truck
29391,dog
13762,bird
5419,truck
30022,bird
10949,cat
46562,cat
45160,ship
13530,truck
2270,bird
8424,deer
48546,bird
48992,dog
14028,frog
11463,dog
45159,cat
23627,horse
43772,airplane
31628,deer
26817,horse
43396,dog
28134,airplane
29788,deer
11908,ship
40631,horse
37102,dog
16741,cat
10486,deer
44456,cat
24114,airplane
12140,airplane
30096,dog
39346,horse
5093,ship
20756,frog
3754,ship
5529,ship
5162,truck
33705,frog
22303,cat
29687,horse
30845,ship
36351,dog
12981,horse
29732,frog
24768,automobile
44094,cat
10891,deer
24230,airplane
14368,automobile
40205,automobile
41398,horse
24909,horse
41943,dog
32700,frog
34779,automobile
5122,horse
17587,automobile
12451,cat
43533,horse
36011,truck
25137,cat
25265,automobile
13725,truck
39686,truck
23484,cat
22327,airplane
37652,horse
42908,deer
46972,frog
18632,ship
29625,dog
33315,automobile
41551,automobile
9314,bird
34203,automobile
7544,airplane
3911,cat
11183,frog
26315,horse
36959,dog
3764,cat
5605,airplane
42424,horse
43541,ship
41327,frog
35965,dog
296,truck
3708,frog
16800,dog
26481,truck
1133,frog
5163,cat
12594,dog
21713,cat
19119,deer
38490,dog
4143,truck
48789,airplane
27602,automobile
43707,horse
34289,frog
7448,ship
41703,airplane
39502,deer
16590,horse
7286,horse
27699,cat
3084,horse
43113,truck
45148,horse
12382,horse
8699,horse
44798,bird
47402,airplane
11411,horse
20140,cat
499,automobile
34787,frog
15484,airplane
29255,deer
41121,deer
33754,deer
33500,deer
44631,airplane
42491,automobile
20782,automobile
28885,horse
24190,cat
44519,frog
14508,automobile
36349,frog
48744,truck
37332,dog
40787,bird
27749,horse
20597,ship
33138,bird
18192,bird
36164,airplane
23397,automobile
26740,dog
22291,frog
36075,cat
22058,deer
31241,dog
38282,deer
15398,cat
46233,cat
12399,bird
42626,automobile
41235,airplane
31873,ship
27411,ship
7219,deer
44893,horse
9771,dog
11450,cat
20900,dog
25171,dog
25719,automobile
42764,ship
5457,frog
9355,bird
14499,automobile
37074,deer
32758,deer
46042,airplane
8428,automobile
6474,frog
19587,frog
22165,airplane
17152,frog
14036,automobile
27518,bird
1471,airplane
8782,cat
20448,cat
11816,bird
6712,airplane
4054,deer
4333,automobile
29720,horse
25557,deer
27039,horse
48052,truck
49393,automobile
11586,automobile
86,horse
12659,horse
28044,bird
35340,automobile
39790,cat
26085,frog
35768,horse
30339,cat
12169,frog
22565,automobile
7998,cat
34746,airplane
23052,frog
40126,airplane
35562,frog
35874,airplane
48556,dog
7530,automobile
27491,ship
40232,bird
11656,cat
556,airplane
3562,ship
33155,dog
42401,airplane
11574,deer
39719,dog
43215,automobile
5840,truck
34435,airplane
5658,airplane
46522,deer
24652,dog
35731,ship
33796,dog
20465,horse
24544,airplane
6581,dog
8540,truck
5053,automobile
16322,dog
49985,deer
8639,airplane
15200,deer
44011,truck
47843,ship
43978,frog
3521,bird
12615,ship
10203,airplane
6039,truck
12006,dog
43393,frog
12066,ship
30206,airplane
31151,cat
7120,deer
44001,horse
19309,frog
43584,automobile
20798,bird
11052,horse
22121,horse
46847,frog
1101,cat
1886,airplane
23972,dog
41118,cat
13996,deer
26354,deer
7106,dog
42610,ship
24085,deer
42698,automobile
45352,cat
10443,ship
24995,bird
5074,ship
32659,dog
39480,dog
27200,deer
20133,airplane
46097,dog
29981,airplane
20181,airplane
4501,automobile
22784,deer
31826,cat
26807,ship
49240,automobile
42590,airplane
16661,bird
12219,frog
45880,ship
17957,horse
36755,truck
11174,truck
28979,airplane
43338,deer
28267,ship
17701,automobile
21778,airplane
40667,frog
2502,cat
5814,deer
40534,horse
30207,deer
36903,ship
1046,truck
48291,bird
7543,bird
23100,airplane
6775,bird
15428,horse
8175,automobile
18392,airplane
33866,truck
13581,truck
47396,ship
33321,dog
4447,ship
19193,horse
39256,horse
13375,automobile
4279,frog
30694,automobile
37062,airplane
32034,airplane
21605,automobile
12059,bird
36142,bird
45604,deer
12784,cat
37722,deer
27668,frog
36634,cat
46331,automobile
40557,airplane
31304,dog
41098,deer
20031,horse
29080,bird
14714,automobile
45005,airplane
34495,dog
23981,cat
36003,dog
170,cat
47794,ship
8803,ship
46156,cat
40813,truck
41877,truck
36184,airplane
12896,truck
22325,horse
19993,truck
12656,dog
35413,frog
8070,frog
19040,bird
18982,dog
36578,truck
1703,ship
16204,truck
10227,horse
800,airplane
36603,frog
20035,cat
15638,truck
35466,automobile
14765,automobile
28083,horse
22288,bird
5763,bird
8513,ship
6796,frog
20802,dog
19357,truck
11273,ship
15665,frog
18649,truck
17704,truck
4069,truck
43682,deer
28359,truck
34922,frog
49923,cat
21952,deer
20882,frog
44368,automobile
6196,truck
13155,bird
18203,dog
9807,automobile
48481,bird
38113,airplane
30807,cat
4878,frog
33430,dog
42225,truck
19568,ship
48656,automobile
20212,truck
25215,cat
48726,ship
45599,deer
20624,frog
6334,dog
131,deer
49165,airplane
10045,cat
28112,horse
12816,cat
12598,frog
35337,horse
1267,airplane
8357,cat
45935,horse
49328,dog
23527,cat
1109,bird
4276,dog
17973,bird
23149,ship
41525,airplane
40865,ship
35058,truck
37752,truck
33365,frog
44849,dog
31237,horse
30631,deer
31003,bird
7496,automobile
10877,ship
15000,frog
46922,frog
18039,dog
37181,cat
45228,frog
24042,automobile
38236,airplane
11055,airplane
49408,horse
7774,dog
17786,cat
16464,deer
4987,truck
37689,deer
44216,deer
614,truck
3415,automobile
27604,truck
49340,airplane
43652,dog
19437,horse
45597,horse
23257,cat
41572,truck
11329,dog
22111,cat
970,cat
24202,bird
30877,horse
16478,horse
28510,deer
34825,deer
11346,ship
35048,truck
44352,bird
38413,ship
2396,ship
35041,cat
45023,deer
42611,frog
10528,cat
18118,automobile
32025,deer
46391,truck
1797,truck
16003,airplane
4358,horse
10516,dog
32047,cat
1956,frog
2615,horse
5634,deer
6572,truck
13401,airplane
47544,ship
1676,bird
41954,deer
12891,dog
47905,bird
16752,cat
27570,truck
32396,horse
17513,bird
22470,dog
42232,airplane
39016,ship
47822,frog
47666,horse
48482,ship
37989,ship
37054,deer
24778,bird
7798,bird
30769,automobile
29602,ship
25474,frog
21865,cat
43398,dog
5392,airplane
4527,bird
18308,ship
8552,deer
9138,bird
34155,truck
34080,bird
20792,horse
41100,dog
21634,airplane
12843,horse
13751,cat
9464,bird
42556,horse
24286,airplane
32966,truck
39966,automobile
28462,ship
24179,ship
20229,ship
37434,truck
32608,cat
43542,bird
4438,cat
35446,dog
1058,cat
47522,truck
36024,frog
18517,dog
45588,dog
35437,ship
13606,horse
15377,bird
23215,ship
19250,cat
2412,frog
43872,frog
35762,airplane
38027,frog
9548,dog
42622,airplane
29972,frog
11914,airplane
3595,cat
44680,automobile
14159,ship
2786,cat
42048,truck
46664,deer
14186,dog
20601,truck
25399,bird
5347,airplane
6896,automobile
10576,cat
27985,bird
6228,bird
33268,cat
18328,ship
32,truck
14848,truck
13050,frog
35239,horse
20502,frog
29055,truck
15090,dog
47197,cat
25458,airplane
40708,deer
16220,airplane
26151,truck
10818,ship
8780,automobile
13099,automobile
37523,airplane
27398,dog
37368,cat
43957,dog
17691,bird
17075,cat
20637,truck
41349,truck
18942,horse
44230,dog
26843,airplane
5615,airplane
6739,bird
5494,cat
48753,ship
11219,airplane
18938,truck
633,deer
13901,horse
36870,dog
16355,truck
13298,cat
12563,truck
21445,ship
6486,deer
19213,horse
13951,horse
33289,deer
49071,dog
49063,frog
21699,frog
1473,truck
3780,automobile
3613,deer
42137,frog
4786,frog
46116,bird
33824,deer
16521,ship
13260,cat
11969,frog
33939,frog
16790,frog
2652,horse
13651,airplane
5407,bird
33349,horse
10208,deer
18935,dog
49839,ship
20049,bird
6276,truck
48985,ship
11922,bird
26647,automobile
16110,horse
45878,automobile
24318,cat
35916,deer
48818,dog
21686,automobile
11497,dog
19814,deer
29823,automobile
15908,bird
38760,truck
28358,bird
31126,ship
18325,cat
7600,airplane
4223,ship
1747,deer
44489,automobile
7019,automobile
43022,frog
14772,horse
35778,deer
34374,bird
595,truck
8328,truck
19430,truck
43366,bird
28574,horse
47811,dog
23579,automobile
14092,cat
7056,horse
36640,bird
12609,truck
9249,cat
25141,airplane
29653,horse
35802,dog
15620,ship
32377,airplane
46878,bird
9812,dog
46050,deer
34015,cat
32982,bird
44650,ship
35392,airplane
18026,frog
24031,bird
26857,ship
7249,ship
22757,truck
40125,ship
44840,horse
36250,cat
43882,dog
4822,airplane
37912,dog
38045,airplane
24136,cat
9351,bird
8138,deer
23038,horse
15860,horse
22760,cat
7932,cat
45258,dog
7733,frog
15334,airplane
23400,ship
21164,bird
18173,frog
37208,ship
19496,frog
9228,bird
4055,horse
23125,horse
29692,frog
23490,automobile
41775,airplane
41366,dog
21,deer
5104,airplane
37142,truck
26262,cat
22344,deer
30981,bird
15819,cat
39676,bird
